Year,Circuit,Session,Driver,Compound,AvgLapTime,LapCount
2021,Yas Island,R,TSU,HARD,91.886733,30
2021,Yas Island,R,RIC,HARD,91.500764,34
2021,Yas Island,R,OCO,HARD,94.208428,43
2021,Yas Island,R,VER,HARD,89.861575,40
2021,Yas Island,R,NOR,HARD,91.027161,31
2021,Yas Island,R,HAM,HARD,93.570325,44
2021,Yas Island,R,MSC,HARD,92.540904,42
2021,Yas Island,R,VET,HARD,95.049117,35
2021,Yas Island,R,SAI,HARD,94.978,39
2021,Yas Island,R,LAT,MEDIUM,92.05325,28
2021,Yas Island,R,RUS,MEDIUM,92.18372,26
2021,Yas Island,R,RAI,MEDIUM,91.855571,21
2021,Yas Island,R,BOT,MEDIUM,90.324033,30
2021,Yas Island,R,GIO,MEDIUM,91.751294,17
2022,Spain,Q,LEC,SOFT,92.437714,11
2022,Spain,Q,VER,SOFT,95.3523,15
2022,Spain,Q,SAI,SOFT,91.280555,15
2022,Spain,Q,RUS,SOFT,92.694,14
2022,Spain,Q,PER,SOFT,98.72709,17
2022,Spain,Q,HAM,SOFT,91.257555,15
2022,Spain,Q,BOT,SOFT,91.668909,18
2022,Spain,Q,MAG,SOFT,87.55109,18
2022,Spain,Q,RIC,SOFT,92.1111,15
2022,Spain,Q,MSC,SOFT,88.969181,18
2022,Spain,Q,NOR,SOFT,92.71775,12
2022,Spain,Q,OCO,SOFT,97.774,9
2022,Spain,Q,TSU,SOFT,90.3702,15
2022,Spain,Q,GAS,SOFT,95.1942,15
2022,Spain,Q,ZHO,SOFT,94.573,15
2022,Spain,Q,VET,SOFT,93.73325,6
2022,Spain,Q,ALO,SOFT,99.607333,5
2022,Spain,Q,STR,SOFT,101.839,6
2022,Spain,Q,ALB,SOFT,99.3185,6
2022,Spain,Q,LAT,SOFT,103.334428,9
2022,Spain,R,VER,MEDIUM,88.394054,37
2022,Spain,R,PER,MEDIUM,88.840722,36
2022,Spain,R,RUS,MEDIUM,89.293789,38
2022,Spain,R,SAI,MEDIUM,89.379914,35
2022,Spain,R,HAM,SOFT,89.466717,39
2022,Spain,R,BOT,MEDIUM,89.275365,52
2022,Spain,R,OCO,SOFT,89.219886,44
2022,Spain,R,NOR,SOFT,89.408888,45
2022,Spain,R,ALO,SOFT,89.583204,44
2022,Spain,R,TSU,SOFT,89.735863,44
2022,Spain,R,VET,SOFT,90.76269,42
2022,Spain,R,RIC,SOFT,90.579812,48
2022,Spain,R,GAS,SOFT,90.103826,46
2022,Spain,R,MSC,MEDIUM,89.945228,35
2022,Spain,R,STR,SOFT,90.814521,46
2022,Spain,R,LAT,SOFT,91.06382,50
2022,Spain,R,MAG,HARD,90.391342,35
2022,Spain,R,ALB,SOFT,91.768634,41
2022,Spain,R,ZHO,MEDIUM,91.999222,18
2022,Spain,R,LEC,SOFT,88.484571,21
2022,Bahrain,Q,LEC,SOFT,101.5887,15
2022,Bahrain,Q,VER,SOFT,102.5849,14
2022,Bahrain,Q,SAI,SOFT,104.2268,15
2022,Bahrain,Q,PER,SOFT,101.120363,18
2022,Bahrain,Q,HAM,SOFT,103.248272,17
2022,Bahrain,Q,BOT,SOFT,101.153555,15
2022,Bahrain,Q,MAG,SOFT,101.060857,12
2022,Bahrain,Q,ALO,SOFT,102.8515,14
2022,Bahrain,Q,RUS,SOFT,104.373272,17
2022,Bahrain,Q,GAS,SOFT,101.02623,21
2022,Bahrain,Q,OCO,SOFT,105.39025,12
2022,Bahrain,Q,MSC,SOFT,101.483857,11
2022,Bahrain,Q,NOR,SOFT,105.095,14
2022,Bahrain,Q,ALB,SOFT,103.403714,11
2022,Bahrain,Q,ZHO,SOFT,103.95075,12
2022,Bahrain,Q,TSU,SOFT,102.0632,8
2022,Bahrain,Q,HUL,SOFT,104.1395,6
2022,Bahrain,Q,RIC,SOFT,106.1425,8
2022,Bahrain,Q,STR,SOFT,101.6745,6
2022,Bahrain,Q,LAT,SOFT,106.49775,6
2022,Bahrain,R,VER,SOFT,104.060875,41
2022,Bahrain,R,GAS,MEDIUM,100.808555,18
2022,Bahrain,R,PER,SOFT,104.584368,39
2022,Bahrain,R,ALO,SOFT,105.396538,26
2022,Bahrain,R,LEC,SOFT,100.934475,42
2022,Bahrain,R,STR,SOFT,103.03906,50
2022,Bahrain,R,MAG,SOFT,102.617266,45
2022,Bahrain,R,TSU,SOFT,103.578139,43
2022,Bahrain,R,ALB,MEDIUM,103.872515,33
2022,Bahrain,R,ZHO,MEDIUM,101.390866,30
2022,Bahrain,R,HUL,SOFT,103.71694,50
2022,Bahrain,R,RIC,SOFT,104.405448,29
2022,Bahrain,R,OCO,SOFT,105.210857,28
2022,Bahrain,R,NOR,MEDIUM,102.8345,24
2022,Bahrain,R,HAM,SOFT,106.889416,24
2022,Bahrain,R,MSC,SOFT,104.592088,34
2022,Bahrain,R,SAI,SOFT,103.691478,46
2022,Bahrain,R,LAT,SOFT,103.355454,44
2022,Bahrain,R,RUS,SOFT,103.841346,27
2022,Bahrain,R,BOT,MEDIUM,101.305483,31
2022,Sakhir,Q,LEC,SOFT,101.5887,15
2022,Sakhir,Q,VER,SOFT,102.5849,14
2022,Sakhir,Q,SAI,SOFT,104.2268,15
2022,Sakhir,Q,PER,SOFT,101.120363,18
2022,Sakhir,Q,HAM,SOFT,103.248272,17
2022,Sakhir,Q,BOT,SOFT,101.153555,15
2022,Sakhir,Q,MAG,SOFT,101.060857,12
2022,Sakhir,Q,ALO,SOFT,102.8515,14
2022,Sakhir,Q,RUS,SOFT,104.373272,17
2022,Sakhir,Q,GAS,SOFT,101.02623,21
2022,Sakhir,Q,OCO,SOFT,105.39025,12
2022,Sakhir,Q,MSC,SOFT,101.483857,11
2022,Sakhir,Q,NOR,SOFT,105.095,14
2022,Sakhir,Q,ALB,SOFT,103.403714,11
2022,Sakhir,Q,ZHO,SOFT,103.95075,12
2022,Sakhir,Q,TSU,SOFT,102.0632,8
2022,Sakhir,Q,HUL,SOFT,104.1395,6
2022,Sakhir,Q,RIC,SOFT,106.1425,8
2022,Sakhir,Q,STR,SOFT,101.6745,6
2022,Sakhir,Q,LAT,SOFT,106.49775,6
2022,Sakhir,R,VER,SOFT,104.060875,41
2022,Sakhir,R,GAS,MEDIUM,100.808555,18
2022,Sakhir,R,PER,SOFT,104.584368,39
2022,Sakhir,R,ALO,SOFT,105.396538,26
2022,Sakhir,R,LEC,SOFT,100.934475,42
2022,Sakhir,R,STR,SOFT,103.03906,50
2022,Sakhir,R,MAG,SOFT,102.617266,45
2022,Sakhir,R,TSU,SOFT,103.578139,43
2022,Sakhir,R,ALB,MEDIUM,103.872515,33
2022,Sakhir,R,ZHO,MEDIUM,101.390866,30
2022,Sakhir,R,HUL,SOFT,103.71694,50
2022,Sakhir,R,RIC,SOFT,104.405448,29
2022,Sakhir,R,OCO,SOFT,105.210857,28
2022,Sakhir,R,NOR,MEDIUM,102.8345,24
2022,Sakhir,R,HAM,SOFT,106.889416,24
2022,Sakhir,R,MSC,SOFT,104.592088,34
2022,Sakhir,R,SAI,SOFT,103.691478,46
2022,Sakhir,R,LAT,SOFT,103.355454,44
2022,Sakhir,R,RUS,SOFT,103.841346,27
2022,Sakhir,R,BOT,MEDIUM,101.305483,31
2022,Jeddah,Q,PER,SOFT,105.654916,19
2022,Jeddah,Q,LEC,SOFT,106.46023,22
2022,Jeddah,Q,SAI,SOFT,104.965466,22
2022,Jeddah,Q,VER,SOFT,105.871266,22
2022,Jeddah,Q,OCO,SOFT,105.968785,19
2022,Jeddah,Q,RUS,SOFT,107.4532,14
2022,Jeddah,Q,ALO,SOFT,105.5224,20
2022,Jeddah,Q,BOT,SOFT,105.300058,22
2022,Jeddah,Q,GAS,SOFT,107.135733,22
2022,Jeddah,Q,MAG,SOFT,103.7142,24
2022,Jeddah,Q,NOR,SOFT,104.918222,16
2022,Jeddah,Q,RIC,SOFT,104.4128,17
2022,Jeddah,Q,ZHO,SOFT,104.858,17
2022,Jeddah,Q,MSC,SOFT,99.496,13
2022,Jeddah,Q,STR,SOFT,102.8385,15
2022,Jeddah,Q,HAM,SOFT,107.357,7
2022,Jeddah,Q,ALB,SOFT,112.116166,9
2022,Jeddah,Q,HUL,SOFT,106.791333,10
2022,Jeddah,Q,LAT,SOFT,115.852,4
2022,Jeddah,R,VER,HARD,97.460451,34
2022,Jeddah,R,GAS,HARD,101.350848,35
2022,Jeddah,R,PER,HARD,98.716781,35
2022,Jeddah,R,ALO,HARD,98.533125,20
2022,Jeddah,R,LEC,HARD,97.469806,34
2022,Jeddah,R,STR,HARD,102.552176,36
2022,Jeddah,R,MAG,HARD,99.847057,37
2022,Jeddah,R,ALB,HARD,103.355636,35
2022,Jeddah,R,ZHO,HARD,99.645419,34
2022,Jeddah,R,HUL,HARD,99.060323,37
2022,Jeddah,R,RIC,HARD,100.93336,28
2022,Jeddah,R,OCO,HARD,99.026677,34
2022,Jeddah,R,NOR,HARD,100.510656,34
2022,Jeddah,R,HAM,HARD,101.514263,40
2022,Jeddah,R,SAI,HARD,97.683032,34
2022,Jeddah,R,LAT,MEDIUM,98.876142,15
2022,Jeddah,R,RUS,HARD,98.459483,34
2022,Jeddah,R,BOT,HARD,95.428333,19
2022,Melbourne,Q,LEC,SOFT,100.684625,21
2022,Melbourne,Q,VER,SOFT,93.303125,21
2022,Melbourne,Q,PER,SOFT,94.311411,21
2022,Melbourne,Q,NOR,SOFT,97.611666,20
2022,Melbourne,Q,HAM,SOFT,92.750045,28
2022,Melbourne,Q,RUS,SOFT,95.87615,26
2022,Melbourne,Q,RIC,SOFT,97.1685,22
2022,Melbourne,Q,OCO,SOFT,92.65225,23
2022,Melbourne,Q,SAI,SOFT,97.650375,22
2022,Melbourne,Q,ALO,SOFT,96.3134,15
2022,Melbourne,Q,GAS,SOFT,97.6835,19
2022,Melbourne,Q,BOT,SOFT,94.8061,13
2022,Melbourne,Q,TSU,SOFT,102.923666,17
2022,Melbourne,Q,ZHO,SOFT,98.349333,16
2022,Melbourne,Q,MSC,SOFT,92.962538,19
2022,Melbourne,Q,ALB,SOFT,91.575857,11
2022,Melbourne,Q,MAG,SOFT,89.880857,11
2022,Melbourne,Q,VET,SOFT,94.7595,3
2022,Melbourne,Q,LAT,SOFT,99.857666,8
2022,Melbourne,Q,STR,SOFT,106.833,2
2022,Melbourne,R,VER,HARD,87.492833,21
2022,Melbourne,R,GAS,HARD,88.705083,37
2022,Melbourne,R,PER,HARD,87.422054,38
2022,Melbourne,R,ALO,HARD,94.487684,39
2022,Melbourne,R,LEC,HARD,85.361058,36
2022,Melbourne,R,STR,HARD,90.464714,57
2022,Melbourne,R,MAG,HARD,94.749368,39
2022,Melbourne,R,TSU,HARD,88.864184,39
2022,Melbourne,R,ALB,HARD,92.253771,57
2022,Melbourne,R,ZHO,HARD,90.352729,37
2022,Melbourne,R,RIC,HARD,88.321444,37
2022,Melbourne,R,OCO,HARD,89.598902,41
2022,Melbourne,R,NOR,HARD,88.232729,38
2022,Melbourne,R,HAM,HARD,87.861428,36
2022,Melbourne,R,MSC,HARD,88.367809,43
2022,Melbourne,R,VET,HARD,94.697454,23
2022,Melbourne,R,SAI,HARD,99.028,2
2022,Melbourne,R,LAT,HARD,89.76875,44
2022,Melbourne,R,RUS,HARD,87.61247,35
2022,Melbourne,R,BOT,HARD,88.589142,36
2022,Imola,SQ,VER,SOFT,87.25335,21
2022,Imola,SQ,LEC,SOFT,87.5571,21
2022,Imola,SQ,PER,SOFT,87.13145,21
2022,Imola,SQ,SAI,SOFT,87.44165,21
2022,Imola,SQ,NOR,SOFT,88.3034,21
2022,Imola,SQ,RIC,SOFT,88.131,21
2022,Imola,SQ,BOT,SOFT,87.7908,21
2022,Imola,SQ,MAG,MEDIUM,88.5379,21
2022,Imola,SQ,ALO,SOFT,88.31025,21
2022,Imola,SQ,MSC,MEDIUM,88.00495,21
2022,Imola,SQ,RUS,SOFT,88.03895,21
2022,Imola,SQ,TSU,SOFT,88.07115,21
2022,Imola,SQ,VET,SOFT,88.45295,21
2022,Imola,SQ,HAM,SOFT,88.0447,21
2022,Imola,SQ,STR,SOFT,88.1991,21
2022,Imola,SQ,OCO,SOFT,88.07275,21
2022,Imola,SQ,GAS,SOFT,87.62875,21
2022,Imola,SQ,ALB,SOFT,88.2303,21
2022,Imola,SQ,LAT,MEDIUM,88.43125,21
2022,Imola,S,VER,SOFT,87.25335,21
2022,Imola,S,LEC,SOFT,87.5571,21
2022,Imola,S,PER,SOFT,87.13145,21
2022,Imola,S,SAI,SOFT,87.44165,21
2022,Imola,S,NOR,SOFT,88.3034,21
2022,Imola,S,RIC,SOFT,88.131,21
2022,Imola,S,BOT,SOFT,87.7908,21
2022,Imola,S,MAG,MEDIUM,88.5379,21
2022,Imola,S,ALO,SOFT,88.31025,21
2022,Imola,S,MSC,MEDIUM,88.00495,21
2022,Imola,S,RUS,SOFT,88.03895,21
2022,Imola,S,TSU,SOFT,88.07115,21
2022,Imola,S,VET,SOFT,88.45295,21
2022,Imola,S,HAM,SOFT,88.0447,21
2022,Imola,S,STR,SOFT,88.1991,21
2022,Imola,S,OCO,SOFT,88.07275,21
2022,Imola,S,GAS,SOFT,87.62875,21
2022,Imola,S,ALB,SOFT,88.2303,21
2022,Imola,S,LAT,MEDIUM,88.43125,21
2022,Imola,Q,VER,INTERMEDIATE,87.437333,11
2022,Imola,Q,LEC,SOFT,87.520444,13
2022,Imola,Q,NOR,SOFT,96.387125,12
2022,Imola,Q,MAG,SOFT,97.010555,13
2022,Imola,Q,ALO,SOFT,90.482,15
2022,Imola,Q,RIC,SOFT,93.281,13
2022,Imola,Q,PER,INTERMEDIATE,91.979,12
2022,Imola,Q,BOT,SOFT,88.679181,16
2022,Imola,Q,VET,SOFT,88.848,15
2022,Imola,Q,SAI,SOFT,90.0455,13
2022,Imola,Q,RUS,SOFT,91.506555,12
2022,Imola,Q,MSC,SOFT,93.5338,14
2022,Imola,Q,HAM,SOFT,90.632333,11
2022,Imola,Q,ZHO,SOFT,88.926909,16
2022,Imola,Q,STR,SOFT,91.652375,13
2022,Imola,Q,TSU,SOFT,92.441714,9
2022,Imola,Q,GAS,SOFT,91.583857,9
2022,Imola,Q,LAT,SOFT,97.92625,11
2022,Imola,Q,OCO,SOFT,101.443833,9
2022,Imola,Q,ALB,SOFT,123.171,2
2022,Imola,R,VER,MEDIUM,82.337437,32
2022,Imola,R,PER,MEDIUM,82.863875,32
2022,Imola,R,NOR,MEDIUM,82.58734,44
2022,Imola,R,RUS,MEDIUM,82.734022,45
2022,Imola,R,BOT,MEDIUM,82.715266,45
2022,Imola,R,LEC,MEDIUM,82.738466,30
2022,Imola,R,TSU,MEDIUM,82.704488,45
2022,Imola,R,VET,MEDIUM,83.2765,46
2022,Imola,R,MAG,MEDIUM,83.225333,45
2022,Imola,R,STR,MEDIUM,83.390454,44
2022,Imola,R,ALB,MEDIUM,83.542511,45
2022,Imola,R,GAS,MEDIUM,83.6226,45
2022,Imola,R,HAM,MEDIUM,83.50884,44
2022,Imola,R,OCO,MEDIUM,83.42284,44
2022,Imola,R,ZHO,MEDIUM,83.454522,44
2022,Imola,R,LAT,MEDIUM,83.534363,44
2022,Imola,R,MSC,MEDIUM,84.301176,34
2022,Imola,R,RIC,HARD,83.482125,32
2022,Imola,R,ALO,INTERMEDIATE,124.153166,6
2022,Miami,Q,LEC,SOFT,110.5018,25
2022,Miami,Q,SAI,SOFT,113.28655,25
2022,Miami,Q,VER,SOFT,103.989916,17
2022,Miami,Q,PER,SOFT,102.111692,21
2022,Miami,Q,BOT,SOFT,102.842928,20
2022,Miami,Q,HAM,SOFT,103.876928,21
2022,Miami,Q,GAS,SOFT,103.370666,22
2022,Miami,Q,NOR,SOFT,103.751785,22
2022,Miami,Q,TSU,SOFT,101.868846,21
2022,Miami,Q,STR,SOFT,104.483692,21
2022,Miami,Q,ALO,SOFT,103.399,14
2022,Miami,Q,RUS,SOFT,105.352181,15
2022,Miami,Q,VET,SOFT,106.318,15
2022,Miami,Q,RIC,SOFT,102.9073,15
2022,Miami,Q,MSC,SOFT,105.856466,19
2022,Miami,Q,MAG,SOFT,106.1107,11
2022,Miami,Q,ZHO,SOFT,108.365833,9
2022,Miami,Q,ALB,SOFT,102.048285,10
2022,Miami,Q,LAT,SOFT,107.508428,10
2022,Miami,R,VER,HARD,95.524666,31
2022,Miami,R,GAS,HARD,96.973208,24
2022,Miami,R,PER,MEDIUM,97.691439,43
2022,Miami,R,ALO,HARD,99.773317,42
2022,Miami,R,LEC,HARD,97.4164,33
2022,Miami,R,STR,HARD,96.3784,40
2022,Miami,R,MAG,HARD,97.7172,30
2022,Miami,R,TSU,HARD,96.627965,30
2022,Miami,R,ALB,HARD,99.6391,41
2022,Miami,R,ZHO,MEDIUM,102.172166,6
2022,Miami,R,RIC,MEDIUM,96.3963,30
2022,Miami,R,OCO,HARD,96.779512,41
2022,Miami,R,NOR,HARD,95.705095,22
2022,Miami,R,HAM,HARD,98.913,35
2022,Miami,R,MSC,HARD,100.429641,40
2022,Miami,R,VET,HARD,97.299487,41
2022,Miami,R,SAI,HARD,100.019857,30
2022,Miami,R,LAT,HARD,97.259823,34
2022,Miami,R,RUS,HARD,95.495375,40
2022,Miami,R,BOT,HARD,99.967172,31
2022,Barcelona,Q,LEC,SOFT,92.437714,11
2022,Barcelona,Q,VER,SOFT,95.3523,15
2022,Barcelona,Q,SAI,SOFT,91.280555,15
2022,Barcelona,Q,RUS,SOFT,92.694,14
2022,Barcelona,Q,PER,SOFT,98.72709,17
2022,Barcelona,Q,HAM,SOFT,91.257555,15
2022,Barcelona,Q,BOT,SOFT,91.668909,18
2022,Barcelona,Q,MAG,SOFT,87.55109,18
2022,Barcelona,Q,RIC,SOFT,92.1111,15
2022,Barcelona,Q,MSC,SOFT,88.969181,18
2022,Barcelona,Q,NOR,SOFT,92.71775,12
2022,Barcelona,Q,OCO,SOFT,97.774,9
2022,Barcelona,Q,TSU,SOFT,90.3702,15
2022,Barcelona,Q,GAS,SOFT,95.1942,15
2022,Barcelona,Q,ZHO,SOFT,94.573,15
2022,Barcelona,Q,VET,SOFT,93.73325,6
2022,Barcelona,Q,ALO,SOFT,99.607333,5
2022,Barcelona,Q,STR,SOFT,101.839,6
2022,Barcelona,Q,ALB,SOFT,99.3185,6
2022,Barcelona,Q,LAT,SOFT,103.334428,9
2022,Barcelona,R,VER,MEDIUM,88.394054,37
2022,Barcelona,R,PER,MEDIUM,88.840722,36
2022,Barcelona,R,RUS,MEDIUM,89.293789,38
2022,Barcelona,R,SAI,MEDIUM,89.379914,35
2022,Barcelona,R,HAM,SOFT,89.466717,39
2022,Barcelona,R,BOT,MEDIUM,89.275365,52
2022,Barcelona,R,OCO,SOFT,89.219886,44
2022,Barcelona,R,NOR,SOFT,89.408888,45
2022,Barcelona,R,ALO,SOFT,89.583204,44
2022,Barcelona,R,TSU,SOFT,89.735863,44
2022,Barcelona,R,VET,SOFT,90.76269,42
2022,Barcelona,R,RIC,SOFT,90.579812,48
2022,Barcelona,R,GAS,SOFT,90.103826,46
2022,Barcelona,R,MSC,MEDIUM,89.945228,35
2022,Barcelona,R,STR,SOFT,90.814521,46
2022,Barcelona,R,LAT,SOFT,91.06382,50
2022,Barcelona,R,MAG,HARD,90.391342,35
2022,Barcelona,R,ALB,SOFT,91.768634,41
2022,Barcelona,R,ZHO,MEDIUM,91.999222,18
2022,Barcelona,R,LEC,SOFT,88.484571,21
2022,Monaco,Q,LEC,SOFT,92.426631,24
2022,Monaco,Q,SAI,SOFT,93.556095,25
2022,Monaco,Q,PER,SOFT,84.375578,25
2022,Monaco,Q,VER,SOFT,86.93775,25
2022,Monaco,Q,NOR,SOFT,88.30265,26
2022,Monaco,Q,RUS,SOFT,87.0565,27
2022,Monaco,Q,ALO,SOFT,87.369066,22
2022,Monaco,Q,HAM,SOFT,88.267272,29
2022,Monaco,Q,VET,SOFT,86.312666,27
2022,Monaco,Q,OCO,SOFT,88.431866,22
2022,Monaco,Q,TSU,SOFT,88.174866,20
2022,Monaco,Q,BOT,SOFT,90.93575,17
2022,Monaco,Q,MAG,SOFT,85.685071,20
2022,Monaco,Q,RIC,SOFT,88.199875,21
2022,Monaco,Q,MSC,SOFT,87.336333,17
2022,Monaco,Q,ALB,SOFT,89.2235,14
2022,Monaco,Q,GAS,SOFT,90.468285,10
2022,Monaco,Q,STR,SOFT,86.225,11
2022,Monaco,Q,LAT,SOFT,87.2431,13
2022,Monaco,Q,ZHO,SOFT,93.2235,9
2022,Monaco,R,VER,MEDIUM,79.350696,34
2022,Monaco,R,GAS,HARD,89.144918,62
2022,Monaco,R,PER,MEDIUM,79.37906,34
2022,Monaco,R,ALO,MEDIUM,82.181264,34
2022,Monaco,R,LEC,HARD,83.305487,43
2022,Monaco,R,STR,HARD,88.888475,62
2022,Monaco,R,MAG,WET,105.018526,20
2022,Monaco,R,TSU,MEDIUM,83.079666,27
2022,Monaco,R,ALB,MEDIUM,86.35548,27
2022,Monaco,R,ZHO,MEDIUM,81.609029,34
2022,Monaco,R,RIC,HARD,91.762714,64
2022,Monaco,R,OCO,MEDIUM,82.024941,34
2022,Monaco,R,NOR,HARD,88.190678,29
2022,Monaco,R,HAM,MEDIUM,82.12847,34
2022,Monaco,R,MSC,HARD,97.2284,21
2022,Monaco,R,VET,HARD,88.308122,58
2022,Monaco,R,SAI,HARD,89.517532,64
2022,Monaco,R,LAT,MEDIUM,89.16975,61
2022,Monaco,R,RUS,MEDIUM,81.489294,34
2022,Monaco,R,BOT,HARD,91.48973,64
2022,Baku,Q,LEC,SOFT,118.826615,19
2022,Baku,Q,PER,SOFT,117.391384,18
2022,Baku,Q,VER,SOFT,119.957461,19
2022,Baku,Q,SAI,SOFT,122.086307,19
2022,Baku,Q,RUS,SOFT,114.296071,23
2022,Baku,Q,GAS,SOFT,115.320133,23
2022,Baku,Q,HAM,SOFT,114.002692,22
2022,Baku,Q,TSU,SOFT,115.6975,22
2022,Baku,Q,VET,SOFT,122.347,18
2022,Baku,Q,ALO,SOFT,115.145272,20
2022,Baku,Q,NOR,SOFT,116.023555,16
2022,Baku,Q,RIC,SOFT,119.923545,17
2022,Baku,Q,OCO,SOFT,116.65475,13
2022,Baku,Q,ZHO,SOFT,121.272,13
2022,Baku,Q,BOT,SOFT,121.235333,13
2022,Baku,Q,MAG,SOFT,115.2672,9
2022,Baku,Q,ALB,SOFT,120.2885,9
2022,Baku,Q,LAT,SOFT,118.593,8
2022,Baku,Q,STR,SOFT,122.40825,7
2022,Baku,Q,MSC,SOFT,116.0056,9
2022,Baku,R,VER,HARD,108.727281,33
2022,Baku,R,GAS,HARD,111.139756,42
2022,Baku,R,PER,HARD,109.230352,35
2022,Baku,R,ALO,HARD,110.568937,33
2022,Baku,R,LEC,HARD,114.170363,12
2022,Baku,R,STR,HARD,113.182633,30
2022,Baku,R,MAG,HARD,111.563818,23
2022,Baku,R,TSU,HARD,112.398178,29
2022,Baku,R,ALB,HARD,111.452225,41
2022,Baku,R,ZHO,HARD,114.061357,14
2022,Baku,R,RIC,HARD,112.960575,33
2022,Baku,R,OCO,HARD,113.573303,33
2022,Baku,R,NOR,HARD,111.974161,31
2022,Baku,R,HAM,HARD,110.582804,42
2022,Baku,R,MSC,HARD,112.923485,36
2022,Baku,R,VET,HARD,111.177658,42
2022,Baku,R,SAI,MEDIUM,109.80575,9
2022,Baku,R,LAT,HARD,112.747937,33
2022,Baku,R,RUS,HARD,110.223097,42
2022,Baku,R,BOT,HARD,112.781375,33
2022,Montréal,Q,VER,WET,96.959,20
2022,Montréal,Q,ALO,INTERMEDIATE,95.469928,18
2022,Montréal,Q,SAI,INTERMEDIATE,94.119562,19
2022,Montréal,Q,HAM,INTERMEDIATE,92.675384,17
2022,Montréal,Q,MAG,INTERMEDIATE,92.918857,19
2022,Montréal,Q,MSC,INTERMEDIATE,96.1,20
2022,Montréal,Q,OCO,INTERMEDIATE,93.258466,19
2022,Montréal,Q,RUS,WET,101.441769,14
2022,Montréal,Q,RIC,INTERMEDIATE,93.298142,17
2022,Montréal,Q,ZHO,INTERMEDIATE,92.994214,17
2022,Montréal,Q,BOT,WET,99.849727,14
2022,Montréal,Q,ALB,WET,105.6659,11
2022,Montréal,Q,PER,WET,100.7776,11
2022,Montréal,Q,NOR,WET,100.4466,12
2022,Montréal,Q,LEC,WET,101.203777,10
2022,Montréal,Q,GAS,WET,103.1856,11
2022,Montréal,Q,VET,WET,103.469,12
2022,Montréal,Q,STR,WET,106.3659,11
2022,Montréal,Q,LAT,WET,103.2686,11
2022,Montréal,Q,TSU,WET,112.246,4
2022,Montréal,R,VER,HARD,82.576967,61
2022,Montréal,R,GAS,HARD,82.988769,65
2022,Montréal,R,PER,HARD,81.366,8
2022,Montréal,R,ALO,MEDIUM,83.878204,49
2022,Montréal,R,LEC,HARD,81.83217,41
2022,Montréal,R,STR,HARD,81.825531,47
2022,Montréal,R,MAG,HARD,83.391619,63
2022,Montréal,R,TSU,HARD,80.810736,38
2022,Montréal,R,ALB,HARD,82.900365,52
2022,Montréal,R,ZHO,HARD,82.649137,51
2022,Montréal,R,RIC,HARD,82.853392,51
2022,Montréal,R,OCO,MEDIUM,84.733225,40
2022,Montréal,R,NOR,HARD,82.619071,42
2022,Montréal,R,HAM,HARD,82.544934,61
2022,Montréal,R,MSC,MEDIUM,82.867222,19
2022,Montréal,R,VET,HARD,83.01003,65
2022,Montréal,R,SAI,HARD,82.40572,50
2022,Montréal,R,LAT,HARD,82.848786,61
2022,Montréal,R,RUS,HARD,82.776509,51
2022,Montréal,R,BOT,HARD,82.062775,49
2022,Silverstone,Q,SAI,INTERMEDIATE,108.512318,26
2022,Silverstone,Q,VER,INTERMEDIATE,109.4784,23
2022,Silverstone,Q,LEC,INTERMEDIATE,108.785909,25
2022,Silverstone,Q,PER,INTERMEDIATE,109.738727,26
2022,Silverstone,Q,HAM,INTERMEDIATE,107.93665,23
2022,Silverstone,Q,NOR,INTERMEDIATE,108.636,26
2022,Silverstone,Q,ALO,INTERMEDIATE,113.9043,23
2022,Silverstone,Q,RUS,INTERMEDIATE,107.30195,23
2022,Silverstone,Q,ZHO,INTERMEDIATE,111.12648,28
2022,Silverstone,Q,LAT,INTERMEDIATE,115.10865,24
2022,Silverstone,Q,GAS,INTERMEDIATE,112.407411,19
2022,Silverstone,Q,BOT,INTERMEDIATE,110.5795,20
2022,Silverstone,Q,TSU,INTERMEDIATE,114.144529,19
2022,Silverstone,Q,RIC,INTERMEDIATE,111.748437,18
2022,Silverstone,Q,OCO,INTERMEDIATE,108.872333,17
2022,Silverstone,Q,ALB,INTERMEDIATE,113.2633,11
2022,Silverstone,Q,MAG,INTERMEDIATE,110.4858,11
2022,Silverstone,Q,VET,INTERMEDIATE,114.528857,9
2022,Silverstone,Q,MSC,INTERMEDIATE,112.1049,11
2022,Silverstone,Q,STR,INTERMEDIATE,112.5955,10
2022,Silverstone,R,VER,MEDIUM,95.382,22
2022,Silverstone,R,GAS,SOFT,98.710357,15
2022,Silverstone,R,PER,MEDIUM,97.668105,39
2022,Silverstone,R,ALO,MEDIUM,97.42575,33
2022,Silverstone,R,LEC,HARD,93.410291,27
2022,Silverstone,R,STR,MEDIUM,101.446653,27
2022,Silverstone,R,MAG,MEDIUM,97.37351,51
2022,Silverstone,R,TSU,SOFT,99.634,31
2022,Silverstone,R,RIC,MEDIUM,101.110263,20
2022,Silverstone,R,OCO,SOFT,96.84825,21
2022,Silverstone,R,NOR,MEDIUM,97.509878,34
2022,Silverstone,R,HAM,MEDIUM,96.40075,33
2022,Silverstone,R,MSC,HARD,96.95985,20
2022,Silverstone,R,VET,MEDIUM,96.769355,46
2022,Silverstone,R,SAI,MEDIUM,96.375,20
